date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 14 2023,2023-09-14,16.729,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 15 2023,2023-09-15,16.625,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 16 2023,2023-09-16,16.742,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 17 2023,2023-09-17,18.832,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 18 2023,2023-09-18,16.774,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 19 2023,2023-09-19,16.496,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 20 2023,2023-09-20,16.011,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 21 2023,2023-09-21,16.111,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 22 2023,2023-09-22,17.023,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 23 2023,2023-09-23,16.755,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 24 2023,2023-09-24,16.901,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 25 2023,2023-09-25,16.55,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 26 2023,2023-09-26,16.297,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 27 2023,2023-09-27,16.432,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 28 2023,2023-09-28,17.636,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 29 2023,2023-09-29,17.956,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 30 2023,2023-09-30,19.704,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 01 2023,2023-10-01,19.61,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 02 2023,2023-10-02,20.337,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 03 2023,2023-10-03,20.281,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 04 2023,2023-10-04,20.359,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 05 2023,2023-10-05,21.398,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 06 2023,2023-10-06,20.349,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 07 2023,2023-10-07,19.846,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 08 2023,2023-10-08,20.542,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 09 2023,2023-10-09,20.783,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 10 2023,2023-10-10,21.756,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 11 2023,2023-10-11,21.925,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 12 2023,2023-10-12,22.019,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 13 2023,2023-10-13,22.204,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 14 2023,2023-10-14,21.722,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 15 2023,2023-10-15,21.447,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 16 2023,2023-10-16,22.492,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 17 2023,2023-10-17,22.951,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 18 2023,2023-10-18,23.19,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 19 2023,2023-10-19,22.619,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 20 2023,2023-10-20,24.428,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 21 2023,2023-10-21,24.187,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 22 2023,2023-10-22,25.596,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 23 2023,2023-10-23,25.332,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 24 2023,2023-10-24,26.936,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 25 2023,2023-10-25,24.416,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 26 2023,2023-10-26,24.739,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 27 2023,2023-10-27,24.493,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 28 2023,2023-10-28,24.804,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 29 2023,2023-10-29,23.481,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 30 2023,2023-10-30,24.924,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 31 2023,2023-10-31,26.036,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 01 2023,2023-11-01,25.782,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 02 2023,2023-11-02,25.756,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 03 2023,2023-11-03,26.496,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 04 2023,2023-11-04,25.412,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 05 2023,2023-11-05,25.551,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 06 2023,2023-11-06,25.277,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 07 2023,2023-11-07,25.368,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 08 2023,2023-11-08,25.832,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 09 2023,2023-11-09,24.893,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 10 2023,2023-11-10,24.963,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 11 2023,2023-11-11,24.687,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 12 2023,2023-11-12,24.038,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 13 2023,2023-11-13,23.38,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 14 2023,2023-11-14,23.291,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 15 2023,2023-11-15,23.052,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 16 2023,2023-11-16,21.964,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 17 2023,2023-11-17,20.948,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 18 2023,2023-11-18,21.241,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 19 2023,2023-11-19,20.377,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 20 2023,2023-11-20,20.093,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 21 2023,2023-11-21,18.976,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 22 2023,2023-11-22,18.414,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 23 2023,2023-11-23,17.735,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 24 2023,2023-11-24,17.239,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 25 2023,2023-11-25,17.092,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 26 2023,2023-11-26,17.172,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 27 2023,2023-11-27,17.289,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 28 2023,2023-11-28,17.805,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 29 2023,2023-11-29,18.295,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 30 2023,2023-11-30,19.242,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 01 2023,2023-12-01,19.618,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 02 2023,2023-12-02,21.521,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 03 2023,2023-12-03,19.135,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 04 2023,2023-12-04,18.853,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 05 2023,2023-12-05,18.458,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 06 2023,2023-12-06,19.334,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 07 2023,2023-12-07,19.405,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 08 2023,2023-12-08,20.321,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 09 2023,2023-12-09,19.537,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 10 2023,2023-12-10,19.705,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 11 2023,2023-12-11,19.834,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 12 2023,2023-12-12,19.568,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 13 2023,2023-12-13,20.021,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 14 2023,2023-12-14,19.279,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 15 2023,2023-12-15,18.854,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 16 2023,2023-12-16,21.967,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 17 2023,2023-12-17,19.557,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 18 2023,2023-12-18,19.271,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 19 2023,2023-12-19,19.521,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 20 2023,2023-12-20,17.694,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 21 2023,2023-12-21,18.076,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 22 2023,2023-12-22,17.573,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 23 2023,2023-12-23,17.585,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 24 2023,2023-12-24,19.028,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 25 2023,2023-12-25,18.831,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 26 2023,2023-12-26,18.971,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 27 2023,2023-12-27,19.062,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 28 2023,2023-12-28,18.755,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 29 2023,2023-12-29,18.652,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 30 2023,2023-12-30,18.401,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 31 2023,2023-12-31,18.411,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 01 2024,2024-01-01,17.888,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 02 2024,2024-01-02,17.782,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 03 2024,2024-01-03,17.362,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 04 2024,2024-01-04,16.763,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 05 2024,2024-01-05,18.761,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 06 2024,2024-01-06,18.542,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 07 2024,2024-01-07,17.142,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 08 2024,2024-01-08,17.881,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 09 2024,2024-01-09,17.499,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 10 2024,2024-01-10,19.028,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 11 2024,2024-01-11,17.078,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 12 2024,2024-01-12,18.042,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 13 2024,2024-01-13,18.643,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 14 2024,2024-01-14,18.338,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 15 2024,2024-01-15,18.432,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 16 2024,2024-01-16,17.443,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 17 2024,2024-01-17,17.38,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 18 2024,2024-01-18,18.015,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 19 2024,2024-01-19,17.204,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 20 2024,2024-01-20,17.419,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 21 2024,2024-01-21,17.031,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 22 2024,2024-01-22,16.863,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 23 2024,2024-01-23,18.607,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 24 2024,2024-01-24,15.878,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 25 2024,2024-01-25,16.414,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 26 2024,2024-01-26,15.773,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 27 2024,2024-01-27,17.28,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 28 2024,2024-01-28,16.399,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 29 2024,2024-01-29,16.772,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 30 2024,2024-01-30,17.585,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 31 2024,2024-01-31,17.528,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 01 2024,2024-02-01,17.965,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 02 2024,2024-02-02,17.019,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 03 2024,2024-02-03,17.226,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 04 2024,2024-02-04,18.575,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 05 2024,2024-02-05,17.42,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 06 2024,2024-02-06,18.466,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 07 2024,2024-02-07,17.411,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 08 2024,2024-02-08,17.031,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 09 2024,2024-02-09,17.18,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 10 2024,2024-02-10,17.613,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 11 2024,2024-02-11,17.589,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 12 2024,2024-02-12,16.801,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 13 2024,2024-02-13,17.355,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 14 2024,2024-02-14,16.804,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 15 2024,2024-02-15,16.475,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 16 2024,2024-02-16,16.893,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 17 2024,2024-02-17,17.92,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 18 2024,2024-02-18,17.313,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 19 2024,2024-02-19,20.352,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 20 2024,2024-02-20,17.534,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 21 2024,2024-02-21,16.848,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 22 2024,2024-02-22,17.05,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 23 2024,2024-02-23,17.186,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 24 2024,2024-02-24,18.538,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 25 2024,2024-02-25,17.592,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 26 2024,2024-02-26,16.934,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 27 2024,2024-02-27,17.965,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 28 2024,2024-02-28,19.735,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 29 2024,2024-02-29,17.193,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 01 2024,2024-03-01,18.839,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 02 2024,2024-03-02,19.198,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 03 2024,2024-03-03,19.139,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 04 2024,2024-03-04,18.866,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 05 2024,2024-03-05,19.211,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 06 2024,2024-03-06,19.953,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 07 2024,2024-03-07,18.166,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 08 2024,2024-03-08,19.081,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 09 2024,2024-03-09,18.883,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 10 2024,2024-03-10,19.41,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 11 2024,2024-03-11,20.106,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 12 2024,2024-03-12,18.842,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 13 2024,2024-03-13,24.971,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 14 2024,2024-03-14,18.65,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 15 2024,2024-03-15,18.833,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 16 2024,2024-03-16,18.307,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 17 2024,2024-03-17,18.308,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 18 2024,2024-03-18,17.898,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 19 2024,2024-03-19,18.009,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 20 2024,2024-03-20,18.07,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 21 2024,2024-03-21,17.742,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 22 2024,2024-03-22,18.524,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 23 2024,2024-03-23,18.412,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 24 2024,2024-03-24,19.933,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 25 2024,2024-03-25,19.789,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 26 2024,2024-03-26,19.345,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 27 2024,2024-03-27,18.618,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 28 2024,2024-03-28,18.751,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 29 2024,2024-03-29,19.009,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 30 2024,2024-03-30,18.333,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 31 2024,2024-03-31,19.274,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 01 2024,2024-04-01,19.346,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 02 2024,2024-04-02,18.777,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 03 2024,2024-04-03,18.967,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 04 2024,2024-04-04,18.42,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 05 2024,2024-04-05,19.913,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 06 2024,2024-04-06,18.658,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 07 2024,2024-04-07,19.466,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 08 2024,2024-04-08,18.937,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 09 2024,2024-04-09,19.802,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 10 2024,2024-04-10,24.909,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 11 2024,2024-04-11,18.753,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 12 2024,2024-04-12,19.616,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 13 2024,2024-04-13,19.6,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 14 2024,2024-04-14,20.214,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 15 2024,2024-04-15,19.863,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 16 2024,2024-04-16,19.696,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 17 2024,2024-04-17,20.408,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 18 2024,2024-04-18,19.985,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 19 2024,2024-04-19,19.798,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 20 2024,2024-04-20,20.39,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 21 2024,2024-04-21,19.415,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 22 2024,2024-04-22,19.923,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 23 2024,2024-04-23,19.998,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 24 2024,2024-04-24,18.851,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 25 2024,2024-04-25,19.334,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 26 2024,2024-04-26,19.394,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 27 2024,2024-04-27,20.606,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 28 2024,2024-04-28,20.693,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
