date,py_date,median_price,volume_sold,item,treated_unit,post_treat
Sep 13 2019,2019-09-13,0.437,402,Crimson Cyrridae,0,1
Sep 14 2019,2019-09-14,0.456,539,Crimson Cyrridae,0,1
Sep 15 2019,2019-09-15,0.453,499,Crimson Cyrridae,0,1
Sep 16 2019,2019-09-16,0.453,443,Crimson Cyrridae,0,1
Sep 17 2019,2019-09-17,0.456,441,Crimson Cyrridae,0,1
Sep 18 2019,2019-09-18,0.448,406,Crimson Cyrridae,0,1
Sep 19 2019,2019-09-19,0.452,354,Crimson Cyrridae,0,1
Sep 20 2019,2019-09-20,0.455,395,Crimson Cyrridae,0,1
Sep 21 2019,2019-09-21,0.456,404,Crimson Cyrridae,0,1
Sep 22 2019,2019-09-22,0.459,436,Crimson Cyrridae,0,1
Sep 23 2019,2019-09-23,0.465,374,Crimson Cyrridae,0,1
Sep 24 2019,2019-09-24,0.456,328,Crimson Cyrridae,0,1
Sep 25 2019,2019-09-25,0.461,349,Crimson Cyrridae,0,1
Sep 26 2019,2019-09-26,0.456,309,Crimson Cyrridae,0,1
Sep 27 2019,2019-09-27,0.454,380,Crimson Cyrridae,0,1
Sep 28 2019,2019-09-28,0.467,409,Crimson Cyrridae,0,1
Sep 29 2019,2019-09-29,0.466,403,Crimson Cyrridae,0,1
Sep 30 2019,2019-09-30,0.457,338,Crimson Cyrridae,0,1
Oct 01 2019,2019-10-01,0.465,339,Crimson Cyrridae,0,1
Oct 02 2019,2019-10-02,0.467,314,Crimson Cyrridae,0,1
Oct 03 2019,2019-10-03,0.474,315,Crimson Cyrridae,0,1
Oct 04 2019,2019-10-04,0.476,370,Crimson Cyrridae,0,1
Oct 05 2019,2019-10-05,0.474,407,Crimson Cyrridae,0,1
Oct 06 2019,2019-10-06,0.465,386,Crimson Cyrridae,0,1
Oct 07 2019,2019-10-07,0.47,325,Crimson Cyrridae,0,1
Oct 08 2019,2019-10-08,0.467,308,Crimson Cyrridae,0,1
Oct 09 2019,2019-10-09,0.458,287,Crimson Cyrridae,0,1
Oct 10 2019,2019-10-10,0.453,332,Crimson Cyrridae,0,1
Oct 11 2019,2019-10-11,0.45,384,Crimson Cyrridae,0,1
Oct 12 2019,2019-10-12,0.447,427,Crimson Cyrridae,0,1
Oct 13 2019,2019-10-13,0.454,403,Crimson Cyrridae,0,1
Oct 14 2019,2019-10-14,0.446,353,Crimson Cyrridae,0,1
Oct 15 2019,2019-10-15,0.454,326,Crimson Cyrridae,0,1
Oct 16 2019,2019-10-16,0.454,300,Crimson Cyrridae,0,1
Oct 17 2019,2019-10-17,0.453,309,Crimson Cyrridae,0,1
Oct 18 2019,2019-10-18,0.446,322,Crimson Cyrridae,0,1
Oct 19 2019,2019-10-19,0.448,413,Crimson Cyrridae,0,1
Oct 20 2019,2019-10-20,0.446,424,Crimson Cyrridae,0,1
Oct 21 2019,2019-10-21,0.434,400,Crimson Cyrridae,0,1
Oct 22 2019,2019-10-22,0.434,371,Crimson Cyrridae,0,1
Oct 23 2019,2019-10-23,0.426,398,Crimson Cyrridae,0,1
Oct 24 2019,2019-10-24,0.421,307,Crimson Cyrridae,0,1
Oct 25 2019,2019-10-25,0.418,364,Crimson Cyrridae,0,1
Oct 26 2019,2019-10-26,0.419,420,Crimson Cyrridae,0,1
Oct 27 2019,2019-10-27,0.423,443,Crimson Cyrridae,0,1
Oct 28 2019,2019-10-28,0.428,327,Crimson Cyrridae,0,1
Oct 29 2019,2019-10-29,0.409,399,Crimson Cyrridae,0,1
Oct 30 2019,2019-10-30,0.411,335,Crimson Cyrridae,0,1
Oct 31 2019,2019-10-31,0.414,376,Crimson Cyrridae,0,1
Nov 01 2019,2019-11-01,0.413,391,Crimson Cyrridae,0,1
Nov 02 2019,2019-11-02,0.414,412,Crimson Cyrridae,0,1
Nov 03 2019,2019-11-03,0.419,345,Crimson Cyrridae,0,1
Nov 04 2019,2019-11-04,0.431,323,Crimson Cyrridae,0,1
Nov 05 2019,2019-11-05,0.426,272,Crimson Cyrridae,0,1
Nov 06 2019,2019-11-06,0.409,281,Crimson Cyrridae,0,1
Nov 07 2019,2019-11-07,0.413,320,Crimson Cyrridae,0,1
Nov 08 2019,2019-11-08,0.416,343,Crimson Cyrridae,0,1
Nov 09 2019,2019-11-09,0.418,376,Crimson Cyrridae,0,1
Nov 10 2019,2019-11-10,0.418,317,Crimson Cyrridae,0,1
Nov 11 2019,2019-11-11,0.409,291,Crimson Cyrridae,0,1
Nov 12 2019,2019-11-12,0.401,292,Crimson Cyrridae,0,1
Nov 13 2019,2019-11-13,0.401,279,Crimson Cyrridae,0,1
Nov 14 2019,2019-11-14,0.406,290,Crimson Cyrridae,0,1
Nov 15 2019,2019-11-15,0.398,308,Crimson Cyrridae,0,1
Nov 16 2019,2019-11-16,0.388,369,Crimson Cyrridae,0,1
Nov 17 2019,2019-11-17,0.386,327,Crimson Cyrridae,0,1
Nov 18 2019,2019-11-18,0.396,280,Crimson Cyrridae,0,1
Nov 19 2019,2019-11-19,0.365,327,Crimson Cyrridae,0,1
Nov 20 2019,2019-11-20,0.366,310,Crimson Cyrridae,0,1
Nov 21 2019,2019-11-21,0.358,279,Crimson Cyrridae,0,1
Nov 22 2019,2019-11-22,0.353,340,Crimson Cyrridae,0,1
Nov 23 2019,2019-11-23,0.358,377,Crimson Cyrridae,0,1
Nov 24 2019,2019-11-24,0.374,356,Crimson Cyrridae,0,1
Nov 25 2019,2019-11-25,0.379,303,Crimson Cyrridae,0,1
Nov 26 2019,2019-11-26,0.361,313,Crimson Cyrridae,0,1
Nov 27 2019,2019-11-27,0.342,357,Crimson Cyrridae,0,1
Nov 28 2019,2019-11-28,0.35,309,Crimson Cyrridae,0,1
Nov 29 2019,2019-11-29,0.354,391,Crimson Cyrridae,0,1
Nov 30 2019,2019-11-30,0.366,442,Crimson Cyrridae,0,1
Dec 01 2019,2019-12-01,0.366,447,Crimson Cyrridae,0,1
Dec 02 2019,2019-12-02,0.375,365,Crimson Cyrridae,0,1
Dec 03 2019,2019-12-03,0.37,447,Crimson Cyrridae,0,1
Dec 04 2019,2019-12-04,0.372,437,Crimson Cyrridae,0,1
Dec 05 2019,2019-12-05,0.372,467,Crimson Cyrridae,0,1
Dec 06 2019,2019-12-06,0.397,436,Crimson Cyrridae,0,1
Dec 07 2019,2019-12-07,0.388,463,Crimson Cyrridae,0,1
Dec 08 2019,2019-12-08,0.41,447,Crimson Cyrridae,0,1
Dec 09 2019,2019-12-09,0.419,326,Crimson Cyrridae,0,1
Dec 10 2019,2019-12-10,0.426,459,Crimson Cyrridae,0,1
Dec 11 2019,2019-12-11,0.435,335,Crimson Cyrridae,0,1
Dec 12 2019,2019-12-12,0.434,347,Crimson Cyrridae,0,1
Dec 13 2019,2019-12-13,0.434,381,Crimson Cyrridae,0,1
Dec 14 2019,2019-12-14,0.444,412,Crimson Cyrridae,0,1
Dec 15 2019,2019-12-15,0.441,343,Crimson Cyrridae,0,1
Dec 16 2019,2019-12-16,0.436,326,Crimson Cyrridae,0,1
Dec 17 2019,2019-12-17,0.44,327,Crimson Cyrridae,0,1
Dec 18 2019,2019-12-18,0.441,281,Crimson Cyrridae,0,1
Dec 19 2019,2019-12-19,0.406,307,Crimson Cyrridae,0,1
Dec 20 2019,2019-12-20,0.378,359,Crimson Cyrridae,0,1
Dec 21 2019,2019-12-21,0.401,350,Crimson Cyrridae,0,1
Dec 22 2019,2019-12-22,0.396,383,Crimson Cyrridae,0,1
Dec 23 2019,2019-12-23,0.393,346,Crimson Cyrridae,0,1
Dec 24 2019,2019-12-24,0.396,381,Crimson Cyrridae,0,1
Dec 25 2019,2019-12-25,0.41,304,Crimson Cyrridae,0,1
Dec 26 2019,2019-12-26,0.409,341,Crimson Cyrridae,0,1
Dec 27 2019,2019-12-27,0.416,343,Crimson Cyrridae,0,1
Dec 28 2019,2019-12-28,0.414,350,Crimson Cyrridae,0,1
Dec 29 2019,2019-12-29,0.415,381,Crimson Cyrridae,0,1
Dec 30 2019,2019-12-30,0.419,330,Crimson Cyrridae,0,1
Dec 31 2019,2019-12-31,0.432,319,Crimson Cyrridae,0,1
Jan 01 2020,2020-01-01,0.427,303,Crimson Cyrridae,0,1
Jan 02 2020,2020-01-02,0.416,354,Crimson Cyrridae,0,1
Jan 03 2020,2020-01-03,0.442,330,Crimson Cyrridae,0,1
Jan 04 2020,2020-01-04,0.438,336,Crimson Cyrridae,0,1
Jan 05 2020,2020-01-05,0.443,318,Crimson Cyrridae,0,1
Jan 06 2020,2020-01-06,0.44,300,Crimson Cyrridae,0,1
Jan 07 2020,2020-01-07,0.444,261,Crimson Cyrridae,0,1
Jan 08 2020,2020-01-08,0.441,313,Crimson Cyrridae,0,1
Jan 09 2020,2020-01-09,0.445,249,Crimson Cyrridae,0,1
Jan 10 2020,2020-01-10,0.429,285,Crimson Cyrridae,0,1
Jan 11 2020,2020-01-11,0.432,330,Crimson Cyrridae,0,1
Jan 12 2020,2020-01-12,0.433,302,Crimson Cyrridae,0,1
Jan 13 2020,2020-01-13,0.435,291,Crimson Cyrridae,0,1
Jan 14 2020,2020-01-14,0.44,246,Crimson Cyrridae,0,1
Jan 15 2020,2020-01-15,0.429,245,Crimson Cyrridae,0,1
Jan 16 2020,2020-01-16,0.423,241,Crimson Cyrridae,0,1
Jan 17 2020,2020-01-17,0.425,241,Crimson Cyrridae,0,1
Jan 18 2020,2020-01-18,0.432,282,Crimson Cyrridae,0,1
Jan 19 2020,2020-01-19,0.426,257,Crimson Cyrridae,0,1
Jan 20 2020,2020-01-20,0.425,248,Crimson Cyrridae,0,1
Jan 21 2020,2020-01-21,0.424,228,Crimson Cyrridae,0,1
Jan 22 2020,2020-01-22,0.423,242,Crimson Cyrridae,0,1
Jan 23 2020,2020-01-23,0.414,246,Crimson Cyrridae,0,1
Jan 24 2020,2020-01-24,0.39,328,Crimson Cyrridae,0,1
Jan 25 2020,2020-01-25,0.381,356,Crimson Cyrridae,0,1
Jan 26 2020,2020-01-26,0.377,316,Crimson Cyrridae,0,1
Jan 27 2020,2020-01-27,0.363,315,Crimson Cyrridae,0,1
Jan 28 2020,2020-01-28,0.383,253,Crimson Cyrridae,0,1
Jan 29 2020,2020-01-29,0.374,295,Crimson Cyrridae,0,1
Jan 30 2020,2020-01-30,0.38,234,Crimson Cyrridae,0,1
Jan 31 2020,2020-01-31,0.373,322,Crimson Cyrridae,0,1
Feb 01 2020,2020-02-01,0.376,352,Crimson Cyrridae,0,1
Feb 02 2020,2020-02-02,0.383,291,Crimson Cyrridae,0,1
Feb 03 2020,2020-02-03,0.377,297,Crimson Cyrridae,0,1
Feb 04 2020,2020-02-04,0.376,300,Crimson Cyrridae,0,1
Feb 05 2020,2020-02-05,0.38,279,Crimson Cyrridae,0,1
Feb 06 2020,2020-02-06,0.381,320,Crimson Cyrridae,0,1
Feb 07 2020,2020-02-07,0.384,275,Crimson Cyrridae,0,1
Feb 08 2020,2020-02-08,0.369,371,Crimson Cyrridae,0,1
Feb 09 2020,2020-02-09,0.378,378,Crimson Cyrridae,0,1
Feb 10 2020,2020-02-10,0.383,327,Crimson Cyrridae,0,1
Feb 11 2020,2020-02-11,0.382,328,Crimson Cyrridae,0,1
Feb 12 2020,2020-02-12,0.378,356,Crimson Cyrridae,0,1
Feb 13 2020,2020-02-13,0.374,318,Crimson Cyrridae,0,1
Feb 14 2020,2020-02-14,0.377,308,Crimson Cyrridae,0,1
Feb 15 2020,2020-02-15,0.376,376,Crimson Cyrridae,0,1
Feb 16 2020,2020-02-16,0.37,331,Crimson Cyrridae,0,1
Feb 17 2020,2020-02-17,0.37,473,Crimson Cyrridae,0,1
Feb 18 2020,2020-02-18,0.362,341,Crimson Cyrridae,0,1
Feb 19 2020,2020-02-19,0.362,309,Crimson Cyrridae,0,1
Feb 20 2020,2020-02-20,0.354,299,Crimson Cyrridae,0,1
Feb 21 2020,2020-02-21,0.357,385,Crimson Cyrridae,0,1
Feb 22 2020,2020-02-22,0.362,386,Crimson Cyrridae,0,1
Feb 23 2020,2020-02-23,0.359,396,Crimson Cyrridae,0,1
Feb 24 2020,2020-02-24,0.354,324,Crimson Cyrridae,0,1
Feb 25 2020,2020-02-25,0.355,342,Crimson Cyrridae,0,1
Feb 26 2020,2020-02-26,0.353,263,Crimson Cyrridae,0,1
Feb 27 2020,2020-02-27,0.349,339,Crimson Cyrridae,0,1
Feb 28 2020,2020-02-28,0.353,246,Crimson Cyrridae,0,1
Feb 29 2020,2020-02-29,0.351,493,Crimson Cyrridae,0,1
Mar 01 2020,2020-03-01,0.349,395,Crimson Cyrridae,0,1
Mar 02 2020,2020-03-02,0.347,298,Crimson Cyrridae,0,1
Mar 03 2020,2020-03-03,0.354,337,Crimson Cyrridae,0,1
Mar 04 2020,2020-03-04,0.352,357,Crimson Cyrridae,0,1
Mar 05 2020,2020-03-05,0.351,296,Crimson Cyrridae,0,1
Mar 06 2020,2020-03-06,0.351,346,Crimson Cyrridae,0,1
Mar 07 2020,2020-03-07,0.352,417,Crimson Cyrridae,0,1
Mar 08 2020,2020-03-08,0.355,379,Crimson Cyrridae,0,1
Mar 09 2020,2020-03-09,0.349,370,Crimson Cyrridae,0,1
Mar 10 2020,2020-03-10,0.346,329,Crimson Cyrridae,0,1
Mar 11 2020,2020-03-11,0.338,311,Crimson Cyrridae,0,1
Mar 12 2020,2020-03-12,0.333,341,Crimson Cyrridae,0,1
Mar 13 2020,2020-03-13,0.324,386,Crimson Cyrridae,0,1
Mar 14 2020,2020-03-14,0.325,389,Crimson Cyrridae,0,1
Mar 15 2020,2020-03-15,0.332,387,Crimson Cyrridae,0,1
Mar 16 2020,2020-03-16,0.323,379,Crimson Cyrridae,0,1
Mar 17 2020,2020-03-17,0.318,395,Crimson Cyrridae,0,1
Mar 18 2020,2020-03-18,0.327,454,Crimson Cyrridae,0,1
Mar 19 2020,2020-03-19,0.335,459,Crimson Cyrridae,0,1
Mar 20 2020,2020-03-20,0.342,527,Crimson Cyrridae,0,1
Mar 21 2020,2020-03-21,0.356,489,Crimson Cyrridae,0,1
Mar 22 2020,2020-03-22,0.365,539,Crimson Cyrridae,0,1
Mar 23 2020,2020-03-23,0.378,510,Crimson Cyrridae,0,1
Mar 24 2020,2020-03-24,0.39,477,Crimson Cyrridae,0,1
Mar 25 2020,2020-03-25,0.362,524,Crimson Cyrridae,0,1
Mar 26 2020,2020-03-26,0.373,512,Crimson Cyrridae,0,1
Mar 27 2020,2020-03-27,0.396,476,Crimson Cyrridae,0,1
Mar 28 2020,2020-03-28,0.409,495,Crimson Cyrridae,0,1
Mar 29 2020,2020-03-29,0.449,408,Crimson Cyrridae,0,1
Mar 30 2020,2020-03-30,0.406,439,Crimson Cyrridae,0,1
Mar 31 2020,2020-03-31,0.376,525,Crimson Cyrridae,0,1
Apr 01 2020,2020-04-01,0.384,516,Crimson Cyrridae,0,1
Apr 02 2020,2020-04-02,0.37,518,Crimson Cyrridae,0,1
Apr 03 2020,2020-04-03,0.378,493,Crimson Cyrridae,0,1
Apr 04 2020,2020-04-04,0.38,576,Crimson Cyrridae,0,1
Apr 05 2020,2020-04-05,0.382,492,Crimson Cyrridae,0,1
Apr 06 2020,2020-04-06,0.381,487,Crimson Cyrridae,0,1
Apr 07 2020,2020-04-07,0.379,484,Crimson Cyrridae,0,1
Apr 08 2020,2020-04-08,0.382,502,Crimson Cyrridae,0,1
Apr 09 2020,2020-04-09,0.385,494,Crimson Cyrridae,0,1
Apr 10 2020,2020-04-10,0.371,529,Crimson Cyrridae,0,1
Apr 11 2020,2020-04-11,0.375,600,Crimson Cyrridae,0,1
Apr 12 2020,2020-04-12,0.388,559,Crimson Cyrridae,0,1
Apr 13 2020,2020-04-13,0.394,513,Crimson Cyrridae,0,1
Apr 14 2020,2020-04-14,0.4,511,Crimson Cyrridae,0,1
Apr 15 2020,2020-04-15,0.402,507,Crimson Cyrridae,0,1
Apr 16 2020,2020-04-16,0.396,473,Crimson Cyrridae,0,1
Apr 17 2020,2020-04-17,0.405,501,Crimson Cyrridae,0,1
Apr 18 2020,2020-04-18,0.392,520,Crimson Cyrridae,0,1
Apr 19 2020,2020-04-19,0.394,481,Crimson Cyrridae,0,1
Apr 20 2020,2020-04-20,0.395,446,Crimson Cyrridae,0,1
Apr 21 2020,2020-04-21,0.388,479,Crimson Cyrridae,0,1
Apr 22 2020,2020-04-22,0.376,428,Crimson Cyrridae,0,1
Apr 23 2020,2020-04-23,0.376,441,Crimson Cyrridae,0,1
Apr 24 2020,2020-04-24,0.375,479,Crimson Cyrridae,0,1
Apr 25 2020,2020-04-25,0.374,506,Crimson Cyrridae,0,1
Apr 26 2020,2020-04-26,0.381,452,Crimson Cyrridae,0,1
Apr 27 2020,2020-04-27,0.374,475,Crimson Cyrridae,0,1
Apr 28 2020,2020-04-28,0.373,439,Crimson Cyrridae,0,1
Apr 29 2020,2020-04-29,0.378,449,Crimson Cyrridae,0,1
Apr 30 2020,2020-04-30,0.372,480,Crimson Cyrridae,0,1
May 01 2020,2020-05-01,0.367,533,Crimson Cyrridae,0,1
May 02 2020,2020-05-02,0.374,490,Crimson Cyrridae,0,1
May 03 2020,2020-05-03,0.377,426,Crimson Cyrridae,0,1
May 04 2020,2020-05-04,0.374,492,Crimson Cyrridae,0,1
May 05 2020,2020-05-05,0.38,476,Crimson Cyrridae,0,1
May 06 2020,2020-05-06,0.38,445,Crimson Cyrridae,0,1
May 07 2020,2020-05-07,0.374,492,Crimson Cyrridae,0,1
May 08 2020,2020-05-08,0.377,460,Crimson Cyrridae,0,1
May 09 2020,2020-05-09,0.382,459,Crimson Cyrridae,0,1
May 10 2020,2020-05-10,0.391,503,Crimson Cyrridae,0,1
May 11 2020,2020-05-11,0.385,434,Crimson Cyrridae,0,1
May 12 2020,2020-05-12,0.378,437,Crimson Cyrridae,0,1
May 13 2020,2020-05-13,0.38,445,Crimson Cyrridae,0,1
May 14 2020,2020-05-14,0.376,454,Crimson Cyrridae,0,1
May 15 2020,2020-05-15,0.382,455,Crimson Cyrridae,0,1
May 16 2020,2020-05-16,0.381,461,Crimson Cyrridae,0,1
May 17 2020,2020-05-17,0.382,449,Crimson Cyrridae,0,1
May 18 2020,2020-05-18,0.384,410,Crimson Cyrridae,0,1
May 19 2020,2020-05-19,0.384,425,Crimson Cyrridae,0,1
May 20 2020,2020-05-20,0.379,412,Crimson Cyrridae,0,1
May 21 2020,2020-05-21,0.383,422,Crimson Cyrridae,0,1
May 22 2020,2020-05-22,0.385,422,Crimson Cyrridae,0,1
May 23 2020,2020-05-23,0.383,402,Crimson Cyrridae,0,1
May 24 2020,2020-05-24,0.38,411,Crimson Cyrridae,0,1
May 25 2020,2020-05-25,0.353,551,Crimson Cyrridae,0,1
May 26 2020,2020-05-26,0.312,1158,Crimson Cyrridae,0,1
May 27 2020,2020-05-27,0.348,515,Crimson Cyrridae,0,1
May 28 2020,2020-05-28,0.369,448,Crimson Cyrridae,0,1
May 29 2020,2020-05-29,0.377,469,Crimson Cyrridae,0,1
May 30 2020,2020-05-30,0.396,520,Crimson Cyrridae,0,1
May 31 2020,2020-05-31,0.402,449,Crimson Cyrridae,0,1
Jun 01 2020,2020-06-01,0.422,402,Crimson Cyrridae,0,1
Jun 02 2020,2020-06-02,0.426,452,Crimson Cyrridae,0,1
Jun 03 2020,2020-06-03,0.444,420,Crimson Cyrridae,0,1
Jun 04 2020,2020-06-04,0.458,410,Crimson Cyrridae,0,1
Jun 05 2020,2020-06-05,0.471,423,Crimson Cyrridae,0,1
Jun 06 2020,2020-06-06,0.474,334,Crimson Cyrridae,0,1
Jun 07 2020,2020-06-07,0.481,360,Crimson Cyrridae,0,1
Jun 08 2020,2020-06-08,0.484,325,Crimson Cyrridae,0,1
Jun 09 2020,2020-06-09,0.498,316,Crimson Cyrridae,0,1
Jun 10 2020,2020-06-10,0.48,326,Crimson Cyrridae,0,1
Jun 11 2020,2020-06-11,0.497,289,Crimson Cyrridae,0,1
Jun 12 2020,2020-06-12,0.477,348,Crimson Cyrridae,0,1
Jun 13 2020,2020-06-13,0.488,340,Crimson Cyrridae,0,1
Jun 14 2020,2020-06-14,0.478,388,Crimson Cyrridae,0,1
Jun 15 2020,2020-06-15,0.467,286,Crimson Cyrridae,0,1
Jun 16 2020,2020-06-16,0.456,348,Crimson Cyrridae,0,1
Jun 17 2020,2020-06-17,0.451,367,Crimson Cyrridae,0,1
Jun 18 2020,2020-06-18,0.448,308,Crimson Cyrridae,0,1
Jun 19 2020,2020-06-19,0.444,330,Crimson Cyrridae,0,1
Jun 20 2020,2020-06-20,0.438,309,Crimson Cyrridae,0,1
Jun 21 2020,2020-06-21,0.434,339,Crimson Cyrridae,0,1
Jun 22 2020,2020-06-22,0.418,281,Crimson Cyrridae,0,1
Jun 23 2020,2020-06-23,0.422,308,Crimson Cyrridae,0,1
Jun 24 2020,2020-06-24,0.41,388,Crimson Cyrridae,0,1
Jun 25 2020,2020-06-25,0.334,668,Crimson Cyrridae,0,1
Jun 26 2020,2020-06-26,0.333,550,Crimson Cyrridae,0,1
Jun 27 2020,2020-06-27,0.37,465,Crimson Cyrridae,0,1
Jun 28 2020,2020-06-28,0.372,475,Crimson Cyrridae,0,1
Jun 29 2020,2020-06-29,0.376,421,Crimson Cyrridae,0,1
Jun 30 2020,2020-06-30,0.376,414,Crimson Cyrridae,0,1
Jul 01 2020,2020-07-01,0.369,371,Crimson Cyrridae,0,1
Jul 02 2020,2020-07-02,0.37,342,Crimson Cyrridae,0,1
Jul 03 2020,2020-07-03,0.338,653,Crimson Cyrridae,0,1
Jul 04 2020,2020-07-04,0.348,445,Crimson Cyrridae,0,1
Jul 05 2020,2020-07-05,0.357,392,Crimson Cyrridae,0,1
Jul 06 2020,2020-07-06,0.349,359,Crimson Cyrridae,0,1
Jul 07 2020,2020-07-07,0.354,383,Crimson Cyrridae,0,1
Jul 08 2020,2020-07-08,0.349,327,Crimson Cyrridae,0,1
Jul 09 2020,2020-07-09,0.348,337,Crimson Cyrridae,0,1
Jul 10 2020,2020-07-10,0.362,335,Crimson Cyrridae,0,1
Jul 11 2020,2020-07-11,0.369,336,Crimson Cyrridae,0,1
Jul 12 2020,2020-07-12,0.373,342,Crimson Cyrridae,0,1
Jul 13 2020,2020-07-13,0.372,357,Crimson Cyrridae,0,1
Jul 14 2020,2020-07-14,0.367,385,Crimson Cyrridae,0,1
Jul 15 2020,2020-07-15,0.385,497,Crimson Cyrridae,0,1
Jul 16 2020,2020-07-16,0.414,439,Crimson Cyrridae,0,1
Jul 17 2020,2020-07-17,0.438,409,Crimson Cyrridae,0,1
Jul 18 2020,2020-07-18,0.451,391,Crimson Cyrridae,0,1
Jul 19 2020,2020-07-19,0.474,436,Crimson Cyrridae,0,1
Jul 20 2020,2020-07-20,0.483,348,Crimson Cyrridae,0,1
Jul 21 2020,2020-07-21,0.476,336,Crimson Cyrridae,0,1
Jul 22 2020,2020-07-22,0.496,345,Crimson Cyrridae,0,1
Jul 23 2020,2020-07-23,0.494,307,Crimson Cyrridae,0,1
Jul 24 2020,2020-07-24,0.512,326,Crimson Cyrridae,0,1
Jul 25 2020,2020-07-25,0.515,391,Crimson Cyrridae,0,1
Jul 26 2020,2020-07-26,0.542,314,Crimson Cyrridae,0,1
Jul 27 2020,2020-07-27,0.534,297,Crimson Cyrridae,0,1
Jul 28 2020,2020-07-28,0.523,333,Crimson Cyrridae,0,1
Jul 29 2020,2020-07-29,0.523,310,Crimson Cyrridae,0,1
Jul 30 2020,2020-07-30,0.531,273,Crimson Cyrridae,0,1
Jul 31 2020,2020-07-31,0.515,300,Crimson Cyrridae,0,1
Aug 01 2020,2020-08-01,0.53,312,Crimson Cyrridae,0,1
Aug 02 2020,2020-08-02,0.526,289,Crimson Cyrridae,0,1
Aug 03 2020,2020-08-03,0.511,281,Crimson Cyrridae,0,1
Aug 04 2020,2020-08-04,0.521,252,Crimson Cyrridae,0,1
Aug 05 2020,2020-08-05,0.52,243,Crimson Cyrridae,0,1
Aug 06 2020,2020-08-06,0.532,260,Crimson Cyrridae,0,1
Aug 07 2020,2020-08-07,0.526,300,Crimson Cyrridae,0,1
Aug 08 2020,2020-08-08,0.529,315,Crimson Cyrridae,0,1
Aug 09 2020,2020-08-09,0.518,310,Crimson Cyrridae,0,1
Aug 10 2020,2020-08-10,0.521,285,Crimson Cyrridae,0,1
Aug 11 2020,2020-08-11,0.508,304,Crimson Cyrridae,0,1
Aug 12 2020,2020-08-12,0.511,283,Crimson Cyrridae,0,1
Aug 13 2020,2020-08-13,0.511,271,Crimson Cyrridae,0,1
Aug 14 2020,2020-08-14,0.497,332,Crimson Cyrridae,0,1
Aug 15 2020,2020-08-15,0.48,364,Crimson Cyrridae,0,1
Aug 16 2020,2020-08-16,0.495,297,Crimson Cyrridae,0,1
Aug 17 2020,2020-08-17,0.483,252,Crimson Cyrridae,0,1
Aug 18 2020,2020-08-18,0.492,277,Crimson Cyrridae,0,1
Aug 19 2020,2020-08-19,0.487,264,Crimson Cyrridae,0,1
Aug 20 2020,2020-08-20,0.48,267,Crimson Cyrridae,0,1
Aug 21 2020,2020-08-21,0.48,297,Crimson Cyrridae,0,1
Aug 22 2020,2020-08-22,0.491,276,Crimson Cyrridae,0,1
Aug 23 2020,2020-08-23,0.493,290,Crimson Cyrridae,0,1
Aug 24 2020,2020-08-24,0.482,272,Crimson Cyrridae,0,1
Aug 25 2020,2020-08-25,0.474,261,Crimson Cyrridae,0,1
Aug 26 2020,2020-08-26,0.482,299,Crimson Cyrridae,0,1
Aug 27 2020,2020-08-27,0.48,305,Crimson Cyrridae,0,1
Aug 28 2020,2020-08-28,0.481,284,Crimson Cyrridae,0,1
Aug 29 2020,2020-08-29,0.478,318,Crimson Cyrridae,0,1
Aug 30 2020,2020-08-30,0.477,295,Crimson Cyrridae,0,1
Aug 31 2020,2020-08-31,0.473,261,Crimson Cyrridae,0,1
Sep 01 2020,2020-09-01,0.463,293,Crimson Cyrridae,0,1
Sep 02 2020,2020-09-02,0.446,435,Crimson Cyrridae,0,1
Sep 03 2020,2020-09-03,0.457,332,Crimson Cyrridae,0,1
Sep 04 2020,2020-09-04,0.459,319,Crimson Cyrridae,0,1
Sep 05 2020,2020-09-05,0.453,414,Crimson Cyrridae,0,1
Sep 06 2020,2020-09-06,0.462,357,Crimson Cyrridae,0,1
Sep 07 2020,2020-09-07,0.465,321,Crimson Cyrridae,0,1
Sep 08 2020,2020-09-08,0.46,291,Crimson Cyrridae,0,1
Sep 09 2020,2020-09-09,0.458,317,Crimson Cyrridae,0,1
Sep 10 2020,2020-09-10,0.466,281,Crimson Cyrridae,0,1
Sep 11 2020,2020-09-11,0.457,315,Crimson Cyrridae,0,1
Sep 12 2020,2020-09-12,0.461,359,Crimson Cyrridae,0,1
Sep 13 2020,2020-09-13,0.439,337,Crimson Cyrridae,0,1
Sep 14 2020,2020-09-14,0.442,308,Crimson Cyrridae,0,1
Sep 15 2020,2020-09-15,0.454,294,Crimson Cyrridae,0,1
Sep 16 2020,2020-09-16,0.444,290,Crimson Cyrridae,0,1
Sep 17 2020,2020-09-17,0.439,404,Crimson Cyrridae,0,1
Sep 18 2020,2020-09-18,0.441,337,Crimson Cyrridae,0,1
Sep 19 2020,2020-09-19,0.439,322,Crimson Cyrridae,0,1
Sep 20 2020,2020-09-20,0.441,345,Crimson Cyrridae,0,1
Sep 21 2020,2020-09-21,0.44,307,Crimson Cyrridae,0,1
Sep 22 2020,2020-09-22,0.437,299,Crimson Cyrridae,0,1
Sep 23 2020,2020-09-23,0.426,272,Crimson Cyrridae,0,1
Sep 24 2020,2020-09-24,0.43,287,Crimson Cyrridae,0,1
Sep 25 2020,2020-09-25,0.423,311,Crimson Cyrridae,0,1
